network_id,network,perturbation_type,modification_type,noise_level,parquet_path
wiki_er,wiki_er,random_target,addition,0.2,data/perturbed_networks/wiki_er/perturbed_random_target/wiki-Vote_gcc_er_added_edges_noise_0p2.parquet
wiki_er,wiki_er,random_target,removal,0.2,data/perturbed_networks/wiki_er/perturbed_random_target/wiki-Vote_gcc_er_removed_edges_noise_0p2.parquet
wiki_er,wiki_er,random_target,removal,0.25,data/perturbed_networks/wiki_er/perturbed_random_target/wiki-Vote_gcc_er_removed_edges_noise_0p25.parquet
wiki_er,wiki_er,random_target,addition,0.3,data/perturbed_networks/wiki_er/perturbed_random_target/wiki-Vote_gcc_er_added_edges_noise_0p3.parquet
wiki_er,wiki_er,random_target,removal,0.3,data/perturbed_networks/wiki_er/perturbed_random_target/wiki-Vote_gcc_er_removed_edges_noise_0p3.parquet
wiki_er,wiki_er,random_target,removal,0.4,data/perturbed_networks/wiki_er/perturbed_random_target/wiki-Vote_gcc_er_removed_edges_noise_0p4.parquet
wiki_er,wiki_er,random_target,addition,0.5,data/perturbed_networks/wiki_er/perturbed_random_target/wiki-Vote_gcc_er_added_edges_noise_0p5.parquet
wiki_er,wiki_er,random_target,removal,0.5,data/perturbed_networks/wiki_er/perturbed_random_target/wiki-Vote_gcc_er_removed_edges_noise_0p5.parquet
wiki_er,wiki_er,random_target,addition,1.0,data/perturbed_networks/wiki_er/perturbed_random_target/wiki-Vote_gcc_er_added_edges_noise_1p0.parquet
wiki_er,wiki_er,random_target,addition,1.5,data/perturbed_networks/wiki_er/perturbed_random_target/wiki-Vote_gcc_er_added_edges_noise_1p5.parquet
wiki_er,wiki_er,random_target,addition,2.0,data/perturbed_networks/wiki_er/perturbed_random_target/wiki-Vote_gcc_er_added_edges_noise_2p0.parquet
wiki_sbm,wiki_sbm,hub_target,removal,0.02,data/perturbed_networks/wiki_sbm/perturbed_hub_target/wiki-Vote_gcc_sbm_targeted_hub_removal_noise_0p02.parquet
wiki_sbm,wiki_sbm,hub_target,addition,0.05,data/perturbed_networks/wiki_sbm/perturbed_hub_target/wiki-Vote_gcc_sbm_targeted_hub_addition_noise_0p05.parquet
wiki_sbm,wiki_sbm,hub_target,removal,0.05,data/perturbed_networks/wiki_sbm/perturbed_hub_target/wiki-Vote_gcc_sbm_targeted_hub_removal_noise_0p05.parquet
wiki_sbm,wiki_sbm,hub_target,addition,0.1,data/perturbed_networks/wiki_sbm/perturbed_hub_target/wiki-Vote_gcc_sbm_targeted_hub_addition_noise_0p1.parquet
wiki_sbm,wiki_sbm,hub_target,removal,0.1,data/perturbed_networks/wiki_sbm/perturbed_hub_target/wiki-Vote_gcc_sbm_targeted_hub_removal_noise_0p1.parquet
wiki_sbm,wiki_sbm,hub_target,addition,0.15,data/perturbed_networks/wiki_sbm/perturbed_hub_target/wiki-Vote_gcc_sbm_targeted_hub_addition_noise_0p15.parquet
wiki_sbm,wiki_sbm,hub_target,removal,0.15,data/perturbed_networks/wiki_sbm/perturbed_hub_target/wiki-Vote_gcc_sbm_targeted_hub_removal_noise_0p15.parquet
wiki_sbm,wiki_sbm,hub_target,addition,0.2,data/perturbed_networks/wiki_sbm/perturbed_hub_target/wiki-Vote_gcc_sbm_targeted_hub_addition_noise_0p2.parquet
wiki_sbm,wiki_sbm,hub_target,removal,0.2,data/perturbed_networks/wiki_sbm/perturbed_hub_target/wiki-Vote_gcc_sbm_targeted_hub_removal_noise_0p2.parquet
wiki_sbm,wiki_sbm,hub_target,removal,0.25,data/perturbed_networks/wiki_sbm/perturbed_hub_target/wiki-Vote_gcc_sbm_targeted_hub_removal_noise_0p25.parquet
wiki_sbm,wiki_sbm,hub_target,addition,0.3,data/perturbed_networks/wiki_sbm/perturbed_hub_target/wiki-Vote_gcc_sbm_targeted_hub_addition_noise_0p3.parquet
wiki_sbm,wiki_sbm,hub_target,removal,0.3,data/perturbed_networks/wiki_sbm/perturbed_hub_target/wiki-Vote_gcc_sbm_targeted_hub_removal_noise_0p3.parquet
wiki_sbm,wiki_sbm,hub_target,removal,0.4,data/perturbed_networks/wiki_sbm/perturbed_hub_target/wiki-Vote_gcc_sbm_targeted_hub_removal_noise_0p4.parquet
wiki_sbm,wiki_sbm,hub_target,addition,0.5,data/perturbed_networks/wiki_sbm/perturbed_hub_target/wiki-Vote_gcc_sbm_targeted_hub_addition_noise_0p5.parquet
wiki_sbm,wiki_sbm,hub_target,removal,0.5,data/perturbed_networks/wiki_sbm/perturbed_hub_target/wiki-Vote_gcc_sbm_targeted_hub_removal_noise_0p5.parquet
wiki_sbm,wiki_sbm,hub_target,addition,1.0,data/perturbed_networks/wiki_sbm/perturbed_hub_target/wiki-Vote_gcc_sbm_targeted_hub_addition_noise_1p0.parquet
wiki_sbm,wiki_sbm,hub_target,addition,1.5,data/perturbed_networks/wiki_sbm/perturbed_hub_target/wiki-Vote_gcc_sbm_targeted_hub_addition_noise_1p5.parquet
wiki_sbm,wiki_sbm,hub_target,addition,2.0,data/perturbed_networks/wiki_sbm/perturbed_hub_target/wiki-Vote_gcc_sbm_targeted_hub_addition_noise_2p0.parquet
wiki_sbm,wiki_sbm,periphery_target,removal,0.02,data/perturbed_networks/wiki_sbm/perturbed_periphery_target/wiki-Vote_gcc_sbm_targeted_periphery_removal_noise_0p02.parquet
wiki_sbm,wiki_sbm,periphery_target,addition,0.05,data/perturbed_networks/wiki_sbm/perturbed_periphery_target/wiki-Vote_gcc_sbm_targeted_periphery_addition_noise_0p05.parquet
wiki_sbm,wiki_sbm,periphery_target,removal,0.05,data/perturbed_networks/wiki_sbm/perturbed_periphery_target/wiki-Vote_gcc_sbm_targeted_periphery_removal_noise_0p05.parquet
wiki_sbm,wiki_sbm,periphery_target,addition,0.1,data/perturbed_networks/wiki_sbm/perturbed_periphery_target/wiki-Vote_gcc_sbm_targeted_periphery_addition_noise_0p1.parquet
wiki_sbm,wiki_sbm,periphery_target,removal,0.1,data/perturbed_networks/wiki_sbm/perturbed_periphery_target/wiki-Vote_gcc_sbm_targeted_periphery_removal_noise_0p1.parquet
wiki_sbm,wiki_sbm,periphery_target,addition,0.15,data/perturbed_networks/wiki_sbm/perturbed_periphery_target/wiki-Vote_gcc_sbm_targeted_periphery_addition_noise_0p15.parquet
wiki_sbm,wiki_sbm,periphery_target,removal,0.15,data/perturbed_networks/wiki_sbm/perturbed_periphery_target/wiki-Vote_gcc_sbm_targeted_periphery_removal_noise_0p15.parquet
wiki_sbm,wiki_sbm,periphery_target,addition,0.2,data/perturbed_networks/wiki_sbm/perturbed_periphery_target/wiki-Vote_gcc_sbm_targeted_periphery_addition_noise_0p2.parquet
wiki_sbm,wiki_sbm,periphery_target,removal,0.2,data/perturbed_networks/wiki_sbm/perturbed_periphery_target/wiki-Vote_gcc_sbm_targeted_periphery_removal_noise_0p2.parquet
wiki_sbm,wiki_sbm,periphery_target,removal,0.25,data/perturbed_networks/wiki_sbm/perturbed_periphery_target/wiki-Vote_gcc_sbm_targeted_periphery_removal_noise_0p25.parquet
wiki_sbm,wiki_sbm,periphery_target,addition,0.3,data/perturbed_networks/wiki_sbm/perturbed_periphery_target/wiki-Vote_gcc_sbm_targeted_periphery_addition_noise_0p3.parquet
wiki_sbm,wiki_sbm,periphery_target,removal,0.3,data/perturbed_networks/wiki_sbm/perturbed_periphery_target/wiki-Vote_gcc_sbm_targeted_periphery_removal_noise_0p3.parquet
wiki_sbm,wiki_sbm,periphery_target,removal,0.4,data/perturbed_networks/wiki_sbm/perturbed_periphery_target/wiki-Vote_gcc_sbm_targeted_periphery_removal_noise_0p4.parquet
wiki_sbm,wiki_sbm,periphery_target,addition,0.5,data/perturbed_networks/wiki_sbm/perturbed_periphery_target/wiki-Vote_gcc_sbm_targeted_periphery_addition_noise_0p5.parquet
wiki_sbm,wiki_sbm,periphery_target,removal,0.5,data/perturbed_networks/wiki_sbm/perturbed_periphery_target/wiki-Vote_gcc_sbm_targeted_periphery_removal_noise_0p5.parquet
wiki_sbm,wiki_sbm,periphery_target,addition,1.0,data/perturbed_networks/wiki_sbm/perturbed_periphery_target/wiki-Vote_gcc_sbm_targeted_periphery_addition_noise_1p0.parquet
wiki_sbm,wiki_sbm,periphery_target,addition,1.5,data/perturbed_networks/wiki_sbm/perturbed_periphery_target/wiki-Vote_gcc_sbm_targeted_periphery_addition_noise_1p5.parquet
wiki_sbm,wiki_sbm,periphery_target,addition,2.0,data/perturbed_networks/wiki_sbm/perturbed_periphery_target/wiki-Vote_gcc_sbm_targeted_periphery_addition_noise_2p0.parquet
wiki_sbm,wiki_sbm,random_target,removal,0.02,data/perturbed_networks/wiki_sbm/perturbed_random_target/wiki-Vote_gcc_sbm_removed_edges_noise_0p02.parquet
wiki_sbm,wiki_sbm,random_target,addition,0.05,data/perturbed_networks/wiki_sbm/perturbed_random_target/wiki-Vote_gcc_sbm_added_edges_noise_0p05.parquet
wiki_sbm,wiki_sbm,random_target,removal,0.05,data/perturbed_networks/wiki_sbm/perturbed_random_target/wiki-Vote_gcc_sbm_removed_edges_noise_0p05.parquet
wiki_sbm,wiki_sbm,random_target,addition,0.1,data/perturbed_networks/wiki_sbm/perturbed_random_target/wiki-Vote_gcc_sbm_added_edges_noise_0p1.parquet
wiki_sbm,wiki_sbm,random_target,removal,0.1,data/perturbed_networks/wiki_sbm/perturbed_random_target/wiki-Vote_gcc_sbm_removed_edges_noise_0p1.parquet
wiki_sbm,wiki_sbm,random_target,addition,0.15,data/perturbed_networks/wiki_sbm/perturbed_random_target/wiki-Vote_gcc_sbm_added_edges_noise_0p15.parquet
wiki_sbm,wiki_sbm,random_target,removal,0.15,data/perturbed_networks/wiki_sbm/perturbed_random_target/wiki-Vote_gcc_sbm_removed_edges_noise_0p15.parquet
wiki_sbm,wiki_sbm,random_target,addition,0.2,data/perturbed_networks/wiki_sbm/perturbed_random_target/wiki-Vote_gcc_sbm_added_edges_noise_0p2.parquet
wiki_sbm,wiki_sbm,random_target,removal,0.2,data/perturbed_networks/wiki_sbm/perturbed_random_target/wiki-Vote_gcc_sbm_removed_edges_noise_0p2.parquet
wiki_sbm,wiki_sbm,random_target,removal,0.25,data/perturbed_networks/wiki_sbm/perturbed_random_target/wiki-Vote_gcc_sbm_removed_edges_noise_0p25.parquet
wiki_sbm,wiki_sbm,random_target,addition,0.3,data/perturbed_networks/wiki_sbm/perturbed_random_target/wiki-Vote_gcc_sbm_added_edges_noise_0p3.parquet
wiki_sbm,wiki_sbm,random_target,removal,0.3,data/perturbed_networks/wiki_sbm/perturbed_random_target/wiki-Vote_gcc_sbm_removed_edges_noise_0p3.parquet
wiki_sbm,wiki_sbm,random_target,removal,0.4,data/perturbed_networks/wiki_sbm/perturbed_random_target/wiki-Vote_gcc_sbm_removed_edges_noise_0p4.parquet
wiki_sbm,wiki_sbm,random_target,addition,0.5,data/perturbed_networks/wiki_sbm/perturbed_random_target/wiki-Vote_gcc_sbm_added_edges_noise_0p5.parquet
wiki_sbm,wiki_sbm,random_target,removal,0.5,data/perturbed_networks/wiki_sbm/perturbed_random_target/wiki-Vote_gcc_sbm_removed_edges_noise_0p5.parquet
wiki_sbm,wiki_sbm,random_target,addition,1.0,data/perturbed_networks/wiki_sbm/perturbed_random_target/wiki-Vote_gcc_sbm_added_edges_noise_1p0.parquet
wiki_sbm,wiki_sbm,random_target,addition,1.5,data/perturbed_networks/wiki_sbm/perturbed_random_target/wiki-Vote_gcc_sbm_added_edges_noise_1p5.parquet
wiki_sbm,wiki_sbm,random_target,addition,2.0,data/perturbed_networks/wiki_sbm/perturbed_random_target/wiki-Vote_gcc_sbm_added_edges_noise_2p0.parquet
